Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,Cluster_KMeans_Statistical,Cluster_KMeans_Business,Cluster_DBSCAN,Cluster_Label
100475,2JF6XTiPGGbYOXsLbAnTWx,The Flatliners,Cavalcade,Count Your Bruises,35,186706,False,0.407,0.974,4,-2.779,1,0.091,2.13e-05,3.15e-06,0.0863,0.569,162.083,4,ska,0,1,0,High Energy / Fast Tempo
99001,0NLkVxf0PyxsXBG3EuZcJf,Anuv Jain,Gul,Gul,71,217241,False,0.6,0.294,6,-12.301,1,0.0292,0.871,8.66e-05,0.102,0.342,86.97,4,singer-songwriter,1,3,0,Acoustic
11857,5J3Mf6dyqeGy67yuQ7ql9B,The Beatles,Love,I Want To Hold Your Hand,46,82397,False,0.287,0.753,7,-7.587,1,0.0387,0.0652,0.0,0.288,0.882,130.637,4,british,0,1,0,High Energy / Fast Tempo
105766,1sFcYk5FMHDvw3oNTN2zGd,Oscar Hollis,Sunny Days,Goodbyes,5,215730,False,0.689,0.71,7,-9.341,1,0.0288,0.383,0.837,0.115,0.684,88.989,4,study,1,0,0,High Energy / Instrumental
30457,6GomT970rCOkKAyyrwJeZi,Öwnboss;Sevek,Move Your Body,Move Your Body,82,157444,False,0.848,0.821,2,-5.408,0,0.0527,0.0169,0.000403,0.0962,0.249,125.051,4,edm,0,5,0,High Energy Dance / Upbeat
22543,6mJSQ3o0AtM08Qq3JN6pp4,The Acacia Strain,The Dead Walk,Angry Mob Justice,23,170680,False,0.221,0.992,1,-4.172,0,0.195,9.71e-05,0.000271,0.226,0.0739,93.706,4,death-metal,0,1,0,High Energy / Fast Tempo
18405,78LblAd8UBW9GUg9L0Xeld,Tom Papa,Human Mule,Whole Foods vs. Costco,22,201233,False,0.505,0.8,5,-14.198,0,0.95,0.773,0.0,0.688,0.241,86.967,4,comedy,1,2,0,High Energy Dance / Upbeat
54365,5givK8R8LNPsiyv1H8l573,Teielte,Melancholizm,Experiencing,12,228500,False,0.506,0.661,10,-10.868,0,0.0684,0.0317,0.0671,0.0691,0.449,179.713,4,idm,0,0,0,High Energy / Instrumental
26348,3I4CBcHfBzWqW8TBxUZefq,David Ogden Stiers;Mel Gibson,Disney Villains Songbook,"Mine, Mine, Mine - From ""Pocahontas""",25,185946,False,0.493,0.304,1,-13.678,1,0.0586,0.817,4.44e-05,0.546,0.583,72.358,4,disney,1,3,0,Acoustic
12432,3S3g29kgH2xjh3YlLY4Vbi,my little airport,I ALSO DON'T KNOW (Live),失落沮喪歌 - Live,29,180731,False,0.363,0.862,7,-9.373,1,0.0666,0.00154,0.0115,0.979,0.371,110.05,4,cantopop,0,1,0,High Energy / Fast Tempo
2296,2i0hWBMyrOXnGv3jWji0Lw,Rob Zombie,Halloween Spooky Party 2022,Dragula,0,222893,False,0.579,0.978,0,-5.327,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,4,alt-rock,0,5,0,High Energy Dance / Upbeat
95119,6jtT0TU60r0ECBtRtNe335,David Y Abraham,Alábale Con Ritmo de Salsa,Tengo un Nuevo Amor - Salsa,39,282984,False,0.734,0.658,0,-6.544,1,0.0359,0.386,1.24e-06,0.315,0.833,90.695,4,salsa,0,5,0,High Energy Dance / Upbeat
103482,0IOM6VWcOOHtbjzXqyMd4U,Seal,Just Best Covers,Lean On Me,1,206746,False,0.636,0.516,0,-9.945,1,0.0318,0.708,6.34e-05,0.0699,0.472,77.883,4,soul,1,3,0,Acoustic
54221,2jr8Z0PKUDKXcyrtYW4dP8,arai tasuku;Coma,Sin of Children: re,Irma learns to swim - 2021 Remastered,13,256000,False,0.437,0.959,7,-7.009,0,0.124,0.614,0.175,0.432,0.151,105.033,3,idm,0,0,0,High Energy / Instrumental
80550,6fW78cd0p3ZDUzoqvx2Xqe,Jeet Gannguli;Arijit Singh,Citylights (Original Motion Picture Soundtrack),Muskurane - Romantic,60,334331,False,0.567,0.577,11,-6.197,0,0.0264,0.628,0.0,0.132,0.217,101.99,4,pop-film,1,3,0,Acoustic
70788,4H45AfU8wUeusZnaAri6Zz,Huang Yee Ling,甲你作伴,甲你作伴,23,273000,False,0.623,0.563,0,-5.755,1,0.0245,0.332,0.0,0.0792,0.253,99.988,4,mandopop,1,3,0,Acoustic
23211,0tDC3KJPPu5eonGTtCURpq,Robin Schulz;Ilsey,Sugar,Headlights (feat. Ilsey),60,209208,False,0.597,0.685,11,-6.371,1,0.0367,0.0245,0.000335,0.182,0.369,122.002,4,deep-house,0,5,0,High Energy Dance / Upbeat
83808,07S3usd2tpeJfdog8LLnfS,Kapes;Joseph,No,No,35,176129,False,0.729,0.588,0,-9.229,0,0.0504,0.206,0.11,0.131,0.235,123.991,4,progressive-house,1,0,0,High Energy / Instrumental
56566,1KPEJ5UxJmElMMiM2SsIpx,Anupam Roy,Baishe Srabon,Ekbar Bol,42,298933,False,0.544,0.411,9,-10.106,1,0.0316,0.298,0.0,0.106,0.422,139.948,4,indie-pop,1,3,0,Acoustic
27789,5YsJ995dkMMsteNo2XUOSv,Friction;McLean,Someone,Someone - Extended Mix,16,293368,False,0.466,0.807,10,-4.775,0,0.0407,0.00126,2.63e-05,0.404,0.358,173.979,4,drum-and-bass,0,1,0,High Energy / Fast Tempo
27231,4ZXUSqQZQk8JgL00Miifmo,Shimon;Trimer,The Killers - EP,Killers,21,268800,False,0.639,0.94,6,-0.074,1,0.0573,0.00494,0.66,0.105,0.0711,175.004,4,drum-and-bass,0,0,-1,High Energy / Instrumental
103178,4Ve2rEC6QHuhjf2D2t1CW4,Surfaces,Pop Fun and Christmas Music 2022,Take It Easy,0,212849,False,0.764,0.69,6,-5.616,1,0.0453,0.239,7.42e-06,0.114,0.501,144.956,4,soul,0,5,0,High Energy Dance / Upbeat
105738,62gZWnn1oiyGNkwFNfQhy8,Obie Hans,Change in the Air,Change in the Air,9,160198,False,0.61,0.242,0,-20.875,1,0.113,0.875,0.914,0.1,0.227,169.989,4,study,1,4,0,Low Energy / Acoustic / Instrumental
22652,1vNSWOXizAsU6n7T6jHw5h,Whitechapel,The Valley,When a Demon Defiles a Witch,49,304060,False,0.259,0.94,1,-5.386,0,0.192,0.000246,0.715,0.104,0.0365,116.605,4,death-metal,0,0,0,High Energy / Instrumental
40940,1IxMcTkR2WLBCQv9rjPAbi,Marcos Antônio,Toma os Pedaços,As Três Coroas,37,234657,False,0.608,0.421,6,-13.849,1,0.0496,0.499,0.0,0.172,0.553,107.779,4,gospel,1,3,0,Acoustic
7042,6rmTI4qrd6b2iJddcCJy3A,The Avett Brothers,Christmas Vibes But Not Christmas Songs,Winter In My Heart,0,294960,False,0.409,0.198,9,-10.832,1,0.0293,0.751,0.000712,0.082,0.14,132.782,4,bluegrass,1,3,0,Acoustic
20531,6k3lATWmM3Z9TJvrzDHfga,Burna Boy;Ed Sheeran,New Grooves,For My Hand,0,159123,False,0.87,0.479,9,-7.779,1,0.165,0.161,0.000157,0.209,0.717,104.059,4,dance,0,2,0,High Energy Dance / Upbeat
60054,1fRadkuwHEqwMuiY5ns15C,Tokyo Machine,PLAY,PLAY,56,183949,False,0.74,0.934,7,-2.15,0,0.164,0.00207,0.0964,0.323,0.617,128.096,4,j-dance,0,1,0,High Energy / Fast Tempo
96611,64FBXf1feQoK1JtF29VvS6,Exaltasamba,Pagode Do Exalta Ao Vivo,Carona Do Amor - Ao Vivo Em Brasil / 2007,39,260852,False,0.443,0.584,5,-8.353,1,0.0323,0.777,0.0,0.683,0.61,82.803,4,samba,1,3,0,Acoustic
2842,4KuCdksNtIbdPVRfJGHrUX,La 25,Mundo Perfecto,Chica Suburbana,45,152533,False,0.497,0.924,1,-3.915,0,0.105,0.115,0.0,0.197,0.962,175.509,3,alt-rock,0,1,0,High Energy / Fast Tempo
69495,3jpm0S0949nNVSnkWP53B0,Sujatha,Kaiyethum Doorathu (Original Motion Picture Soundrack),Vasantharavin Kilivathil,26,279435,False,0.687,0.41,7,-10.624,0,0.0373,0.591,7.4e-06,0.191,0.72,125.019,4,malay,1,3,0,Acoustic
96533,63dJQPB7IWzpLCadgdhvCs,Maria Bethânia;Zeca Pagodinho,Zeca Apresenta: O Quintal Do Zeca Pagodinho (Ao Vivo),Sonho Meu - Ao Vivo,39,251266,False,0.598,0.702,5,-8.074,1,0.0483,0.796,0.000125,0.913,0.838,81.031,4,samba,1,5,0,High Energy Dance / Upbeat
103043,5HMCnOQ0Gyx1R66E2MtfRy,Michael Jackson,Rockin' Around The Christmas Tree 2022,Little Christmas Tree,1,216946,False,0.468,0.457,5,-6.386,1,0.0241,0.698,0.0,0.142,0.372,84.557,4,soul,1,3,0,Acoustic
59827,2pw80nL0PyaJJnircw75qK,Out of Nowhere,Man Made Disaster,Farm,0,214000,True,0.412,0.905,1,-2.918,1,0.108,0.00355,0.0,0.0956,0.398,119.79,3,iranian,0,1,0,High Energy / Fast Tempo
89538,7bO42EBeTY998hkz8AFxpd,Alejo;Feid;ROBI,Halloween con perreito,Pantysito,0,240413,True,0.83,0.739,7,-5.395,0,0.0627,0.136,2.11e-06,0.162,0.631,97.993,4,reggaeton,0,5,0,High Energy Dance / Upbeat
42274,3zfivYHvzm8pO4bf6L3J50,Gorerotted,Only Tools And Corpses,Masticated By The Spasticated,15,202520,False,0.319,0.964,9,-4.83,0,0.118,9.39e-06,0.749,0.143,0.549,107.822,4,grindcore,0,0,0,High Energy / Instrumental
11698,7LFjR00hYqMp5TzC4Y8ghA,Eric Burdon,Heliborne The Ultimate Fantasy Playlist,Don't Let Me Be Misunderstood,0,157360,False,0.673,0.712,11,-7.858,0,0.0273,0.159,0.0,0.183,0.912,113.061,4,british,0,5,0,High Energy Dance / Upbeat
8720,6DHnXP3m4KTaZjHOwvJ2IO,Sheba Potts-Wright,Love Fest,Cruise Control,34,285666,False,0.729,0.546,2,-7.689,1,0.0452,0.0198,2.31e-06,0.0427,0.927,164.01,3,blues,0,5,0,High Energy Dance / Upbeat
8096,4YNhxUpMiSeyjjIdkmHNW9,Ella Fitzgerald,pov: you are walking in a winter wonderland,Let It Snow! Let It Snow! Let It Snow!,0,163040,False,0.574,0.414,9,-7.16,0,0.0495,0.842,0.0,0.172,0.867,77.968,4,blues,1,3,0,Acoustic
27002,5pzeevBDvU6GVXqUKoiYDX,Netsky;Bazzi;Lil Wayne,I Don’t Even Know You Anymore,I Don’t Even Know You Anymore (feat. Bazzi & Lil Wayne),51,167600,True,0.709,0.784,9,-3.182,0,0.1,0.23,0.0,0.147,0.584,97.007,4,drum-and-bass,0,2,0,High Energy Dance / Upbeat
74272,7gUgDucWxwsrnNGN43MZcu,Kid Abelha,Acústico (Live),No Seu Lugar - Ao Vivo,45,219853,False,0.619,0.754,5,-6.509,1,0.0303,0.106,6.8e-05,0.703,0.629,132.975,4,mpb,0,5,0,High Energy Dance / Upbeat
70496,3mmfZuuRqX29Yjf1ZNMj8E,Hong Ronghong,洪榮宏台語精選,挽仙桃,25,239946,False,0.681,0.485,0,-11.641,1,0.0341,0.0718,0.0876,0.0859,0.678,140.086,4,mandopop,1,5,0,High Energy Dance / Upbeat
42001,08mN6zznHWwYmK0tjROuuf,Antigama,Whiteout,Undeterminate,18,105186,False,0.373,0.994,9,-5.567,1,0.209,1.23e-06,0.681,0.281,0.0992,129.604,4,grindcore,0,0,0,High Energy / Instrumental
90370,36HTZiVsdjSCx7X3IZWcis,Los Apson,12 Grandes exitos Vol. 1,El cartero,34,158013,False,0.504,0.759,4,-6.959,1,0.0834,0.397,4.9e-06,0.546,0.639,148.644,4,rock-n-roll,0,1,0,High Energy / Fast Tempo
66940,5KFxJgOE5LctfzpdGg32Qq,Koo Koo Kanga Roo,Critters,Giraffes Addicted to Pizza,8,60000,False,0.598,0.705,0,-7.052,1,0.156,0.00923,6.28e-06,0.172,0.465,185.263,4,kids,0,1,0,High Energy / Fast Tempo
69454,2Iyyorj6O6HX5aCvlkdEJU,Fejo,Karayunnathu Enthina,Karayunnathu Enthina,26,271850,False,0.764,0.838,6,-3.182,0,0.0463,0.231,0.0,0.457,0.469,140.066,4,malay,0,1,0,High Energy / Fast Tempo
4852,5rmSiOcI7xPIOhMTakVxa0,Hugar,The Vasulka Effect: Music for the Motion Picture,Enigma,44,238333,False,0.2,0.058,2,-26.123,0,0.0395,0.951,0.94,0.0891,0.0386,140.137,1,ambient,1,4,0,Low Energy / Acoustic / Instrumental
40704,1Doa0Lxwyy3t5VXTVZFR9F,DJ Roger Vale;Zack Vox;Gabriel Bulian;Brunno Ramos,Metas e Versos (feat. Brunno Ramos),Metas e Versos (feat. Brunno Ramos),40,203081,False,0.736,0.542,4,-8.443,0,0.0568,0.0607,0.0,0.343,0.196,130.027,4,gospel,0,5,0,High Energy Dance / Upbeat
25341,4Gc4RjGYE0jljmrYBnR7A0,Lou Rawls,Christmas Soul Classics,Christmas Will Really Be Christmas,0,146826,False,0.458,0.293,0,-13.331,0,0.0295,0.397,0.0,0.129,0.578,86.482,4,disco,1,3,0,Acoustic
46664,1sfh8or06ySPr5v9OtE5rM,Nosferatu;Alee,Approach To Midnight,Approach To Midnight,19,250833,False,0.394,0.907,7,-3.331,1,0.523,0.0159,1.47e-06,0.207,0.194,179.91,4,happy,0,1,0,High Energy / Fast Tempo
91202,4LtSTc3xANVhYeeN69nscM,The Local Train,Vaaqif,Aaftaab,58,233471,False,0.464,0.391,6,-9.884,1,0.0384,0.755,9.64e-05,0.105,0.418,106.887,4,rock,1,3,0,Acoustic
54042,2ZDruNvurShYM6JHBDgbX6,Dither;Deadly Guns,"Dominator - Rally Of Retribution (Mixed By Angerfist, The Satan & Negative A)",Playing With Fire [Mixed],18,165000,False,0.65,0.989,5,-1.312,0,0.0768,0.0443,0.000166,0.417,0.109,95.046,4,idm,0,1,0,High Energy / Fast Tempo
31412,5nmLyv44kBygz9RWHshhG6,Alessia Cara,Frühstücksmusik Herbst/Winter 2022/2023,Sweet Dream,0,181881,False,0.76,0.532,0,-9.177,1,0.127,0.252,0.0,0.252,0.5,123.064,4,electro,0,2,0,High Energy Dance / Upbeat
106517,0lZws1KrRWOvpJ7H7Uhjti,Bo Kaspers Orkester,Så mycket Bo Kaspers Orkester,Jag är vacker ikväll,37,182773,False,0.665,0.726,9,-8.146,0,0.0299,0.257,0.000767,0.0614,0.68,124.925,4,swedish,0,5,0,High Energy Dance / Upbeat
40342,5XWANb1t35rvZLytVAnEXo,Aline Barros,Caminho de Milagres,Poder Pra Salvar (Mighty to Save),43,359166,False,0.529,0.831,4,-3.876,1,0.0511,0.455,0.0,0.808,0.382,149.813,4,gospel,0,1,0,High Energy / Fast Tempo
68340,4KbdeNTyeWbN3IljXBtaBU,Don Omar;Zion & Lennox,Queda poco para la PAES 2.0,Te Quiero Pa´Mi,0,212026,False,0.765,0.816,1,-3.99,1,0.0595,0.124,8.19e-05,0.197,0.624,89.005,4,latino,0,5,0,High Energy Dance / Upbeat
96389,1XdjKkMcjRxzHQoemRGGuL,Caetano Veloso,Prenda Minha,A Luz De Tieta - Live In Brazil / 1998,42,251666,False,0.747,0.95,5,-7.092,1,0.175,0.504,3.92e-06,0.957,0.656,105.055,4,samba,0,2,0,High Energy Dance / Upbeat
19266,2QKGw8gM1Q5FKRkvhdOkkJ,Kacey Musgraves,Holidays Are Coming,Feliz Navidad,0,201373,False,0.724,0.566,7,-5.117,1,0.0305,0.617,0.00023,0.234,0.873,131.174,4,country,0,5,0,High Energy Dance / Upbeat
87619,5LUb4KVbWIJXIaLmQ07K1V,Sabotage;Funk Buia;Rappin' Hood;Instituto;Ganjaman;Duani,Sabotage,Maloca É Maré,43,243759,True,0.727,0.854,4,-5.147,0,0.138,0.406,1.37e-06,0.0754,0.941,90.627,4,r-n-b,0,2,0,High Energy Dance / Upbeat
98089,6zQPRiKYLdpAIn5HDtzDYc,Jamie Muscato;Original West End Cast of Heathers,Heathers the Musical (Original West End Cast Recording),Meant to be Yours,62,210440,True,0.552,0.632,6,-6.364,0,0.0962,0.398,0.0,0.227,0.464,97.998,3,show-tunes,0,2,0,High Energy Dance / Upbeat
75295,15lAKAkwZpm5ohh2WikPlc,George Winston,Night,Hallelujah,25,327706,False,0.385,0.187,0,-15.554,1,0.0375,0.888,0.896,0.114,0.0491,127.122,3,new-age,1,4,0,Low Energy / Acoustic / Instrumental
35487,4tXGxuujHyPhC17Uc73vIN,Taty Girl,"Baú da Taty Girl, Pt. 1 (Ao Vivo)",Ânsia - Ao Vivo,41,100754,False,0.529,0.935,7,-3.625,1,0.189,0.0598,6.5e-06,0.253,0.76,114.728,4,forro,0,1,0,High Energy / Fast Tempo
97617,6kLC6dq44QyIlHGdVM6Lb7,Atitude 67;Tássia Holsbach,Atitude 67 (Ao Vivo),Desarrumar - Ao Vivo,48,210973,False,0.694,0.867,4,-5.603,1,0.0793,0.531,0.0,0.189,0.642,169.996,4,sertanejo,0,2,0,High Energy Dance / Upbeat
3158,77loZpT5Y5PRP1S451P9Yz,Hoobastank,The Reason (15th Anniversary Deluxe),The Reason,81,232800,False,0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952,4,alternative,0,3,0,Acoustic
4287,6r0WuK50Lpu9u460x84oBn,Bethel Music;Brian Johnson;Jenn Johnson,Revival's In The Air (Live),God of Revival - Live,58,515387,False,0.36,0.608,1,-7.811,1,0.0309,0.065,0.0,0.43,0.21,144.004,4,ambient,0,1,0,High Energy / Fast Tempo
62962,5xeoLspgsX1SuJmhqz0HHy,Yumi Matsutoya,OLIVE,最後の春休み,35,282243,False,0.518,0.412,11,-8.893,0,0.0285,0.6,0.00123,0.0993,0.295,79.677,4,j-pop,1,3,0,Acoustic
92272,7yF4vHCCDfiYj012IlhgkG,Danny Cooltmoore;Svänzons,Kom Kom,Kom Kom,33,228109,False,0.681,0.842,7,-4.871,1,0.028,0.384,6.51e-05,0.0913,0.491,130.001,4,rockabilly,0,5,0,High Energy Dance / Upbeat
96844,62dtTuEQvTnGLERIIxFPbL,Maria Bethânia,Noturno,Vidalita,36,188677,False,0.472,0.0295,2,-15.584,0,0.0575,0.878,0.0,0.514,0.263,81.638,4,samba,1,3,0,Acoustic
97084,18fNZkE9DucBXYNOFyJQSY,Henrique & Juliano,Ao Vivo No Ibirapuera,Colega De Caso - Ao Vivo,55,186682,False,0.511,0.418,7,-7.388,1,0.0416,0.821,0.0,0.926,0.465,118.795,4,sertanejo,1,3,0,Acoustic
15461,4R9LaVoXQvVN6pzka1YZF3,Sainte,Local Mvp,On Me,64,118650,False,0.871,0.426,8,-12.469,0,0.142,0.487,0.0545,0.102,0.296,131.081,4,chill,1,2,0,High Energy Dance / Upbeat
55008,0IGXY47K2ha3AHfX57wY1O,Pritam;Arijit Singh;Amitabh Bhattacharya;Jonita Gandhi,"Deva Deva (From ""Brahmastra"")","Deva Deva (From ""Brahmastra"")",79,279107,False,0.534,0.721,0,-7.636,1,0.0427,0.634,0.000877,0.1,0.439,112.062,4,indian,1,3,0,Acoustic
104723,5NV19rJlAYrAAFXQTZVC55,Pereza;Juan Aguirre,Aproximaciones,Estrella Polar (with Juan Aguirre),56,211506,False,0.517,0.839,4,-3.957,1,0.0286,0.0296,0.000379,0.248,0.778,126.968,4,spanish,0,5,0,High Energy Dance / Upbeat
112479,5hdip1meqoJHgZAahYcvGD,Sezen Aksu,Kendimce,Kendimce,41,210156,False,0.776,0.513,0,-6.596,1,0.0358,0.405,0.0,0.34,0.903,127.989,4,turkish,0,5,0,High Energy Dance / Upbeat
47141,4XYieGKSlJlHpzB3bl6WMP,Steve Miller Band,Helloween Party,Abracadabra - Remastered 2017,1,307909,False,0.753,0.788,9,-7.271,0,0.0383,0.126,1.07e-06,0.141,0.964,127.521,4,hard-rock,0,5,0,High Energy Dance / Upbeat
22496,6wnv8gnS1WTeDbuyOXCA8V,Within The Ruins,Elite,Terminal,23,69040,False,0.544,0.986,10,-5.769,0,0.136,0.00472,0.562,0.399,0.183,120.103,4,death-metal,0,0,0,High Energy / Instrumental
28679,2CfNnviw8KsMGGcJ5RtZ61,Tritonal;Eric Lumiere;Steve Brian,Live In The Sky (Original + Steve Brian Remix),Live In The Sky - Steve Brian Remix,49,210476,False,0.582,0.785,11,-6.984,1,0.0373,0.00252,0.344,0.351,0.175,126.039,4,dub,0,0,0,High Energy / Instrumental
48706,2uiEqPjMmIJXOKplzsEASP,Fat Joe;Eminem;Lil Jon;Mase;Remy Ma,All Or Nothing,"Lean Back (feat. Lil Jon, Eminem, Mase & Remy Martin) - Remix",61,290266,True,0.611,0.754,1,-5.035,0,0.366,0.116,0.0,0.0945,0.565,126.961,5,hardcore,0,2,0,High Energy Dance / Upbeat
103125,6c6RBn0firlqADbfSoqctb,Stevie Wonder,Christmas Dinner 2022,What Christmas Means To Me - Single Version / Mono,0,148146,False,0.545,0.7,5,-6.961,1,0.0323,0.0982,0.0,0.1,0.799,83.506,4,soul,0,5,0,High Energy Dance / Upbeat
10092,3f2qEPNWQAd5Cw90huIoOi,Dub Pistols;Seanie T,Pistoleros,Pistoleros - Edit,21,220909,True,0.696,0.875,11,-3.95,1,0.132,0.114,0.0,0.331,0.719,176.039,4,breakbeat,0,1,0,High Energy / Fast Tempo
93580,6futDEDps3w0IcLryYHMJ3,Oleg Pogudin,Элегия концерт,Я знал её милым ребёнком,0,75600,False,0.54,0.101,2,-17.925,1,0.0671,0.931,1.27e-05,0.122,0.223,122.205,3,romance,1,3,0,Acoustic
71176,1NaHqvYJ48wdyQZMkNnUUr,Pantera,Metal,Walk,0,315120,True,0.428,0.704,6,-8.018,0,0.0808,0.000156,0.00223,0.0933,0.703,116.898,4,metal,0,5,0,High Energy Dance / Upbeat
93122,0EZfZSvcxtmqKoEoyMjjRC,Rashid Beibutov,Qalalıyam Qalalı (Azərbaycan Xalq Mahnıları),Gözəlim Sənsən,8,236360,False,0.404,0.102,1,-16.215,0,0.0351,0.976,0.0122,0.172,0.257,61.371,4,romance,1,3,0,Acoustic
108530,5BPhVkHioY3yezC05rlAEX,Alfredo De Angelis;Juan Carlos Godoy,Yo Soy El Tango,Angélica,19,164440,False,0.567,0.432,9,-8.302,0,0.0368,0.942,0.0024,0.272,0.705,96.684,4,tango,1,3,0,Acoustic
90684,0nzlGGgKUsFFst5lXASVjv,Manoella Torres,Libre Como Gaviota,Libre Como Gaviota,31,157000,False,0.326,0.25,4,-16.368,1,0.0359,0.504,0.0,0.318,0.442,149.489,4,rock-n-roll,1,3,0,Acoustic
84875,1ZhrREyOOeFV6TxDOyiPwu,Steve Miller Band,Fly Like An Eagle,Take The Money And Run,68,170173,False,0.565,0.645,0,-12.923,1,0.0484,0.0552,2.84e-06,0.151,0.836,99.3,4,psych-rock,0,5,0,High Energy Dance / Upbeat
61647,57P9idOipzfgeJBNlkb2CL,Shiritsu Ebisu Chugaku,Major Debut 10th Anniversary Album 中吉,ハイタテキ!,19,283506,False,0.311,0.989,7,-1.282,1,0.324,0.0854,0.24,0.345,0.288,171.914,4,j-idol,0,1,-1,High Energy / Fast Tempo
88752,6Za3190Sbw39BBC77WSS1C,Natti Natasha;Ozuna,Criminal,Criminal,75,232549,False,0.814,0.813,2,-3.023,0,0.0561,0.03,9.33e-05,0.255,0.839,79.997,4,reggae,0,5,0,High Energy Dance / Upbeat
71936,2JhJOPGvtqMpj5RQC8cIYf,Deep Purple,Perfect Strangers,Perfect Strangers,66,328426,False,0.521,0.721,2,-7.699,1,0.0254,0.00348,0.0113,0.391,0.611,97.578,4,metal,0,5,0,High Energy Dance / Upbeat
55476,02tWxsxgRYdquJqB4eT8Rv,Sanah Moidutty,Shyama Meghame (Reprised Version),Shyama Meghame - Reprised Version,50,200295,False,0.748,0.57,6,-9.134,0,0.053,0.487,0.00237,0.0629,0.207,99.926,4,indian,1,3,0,Acoustic
91936,3S1x2oj2T4CL8pnJON66qi,David Bisbal,Halloween 2022 Pop Vol. 2,Diez Mil Maneras,0,212028,False,0.665,0.765,0,-6.036,1,0.0316,0.13,0.0,0.0831,0.744,153.984,4,rock,0,5,0,High Energy Dance / Upbeat
19636,2ApAOCbBkN9MyyEYN0HaHq,Vassendgutane,Skrekkraude Rapala,Skrekkraude Rapala,49,187071,False,0.462,0.903,9,-6.761,1,0.033,0.0684,0.0,0.341,0.784,168.034,4,country,0,1,0,High Energy / Fast Tempo
32267,2uQPkioasNry7ehHaEnsyV,Sodhivine,Future Bollywood Trap Sounds,Sitar Flex,33,134117,False,0.699,0.662,8,-6.464,1,0.0364,0.00954,0.814,0.107,0.224,101.997,4,electronic,0,0,0,High Energy / Instrumental
83608,1GHOLip5jcgRIBqd8QUx7N,Above & Beyond;Marsh,Believer (Marsh's Guatape Remix),Believer - Marsh's Guatape Remix,54,255778,False,0.788,0.786,3,-9.321,0,0.0381,0.0844,0.877,0.138,0.157,122.008,4,progressive-house,0,0,0,High Energy / Instrumental
17036,2mP53Cu7tiHQ9ImEexoLdy,dj Shawny;IShowSpeed,"Shake, Pt. 2 (Sped Up Version)",Get Get Down - Sped Up Version,52,97779,False,0.875,0.879,5,-10.781,1,0.0817,0.0885,0.644,0.23,0.444,165.533,4,club,0,0,0,High Energy / Instrumental
92376,6ImmlZj8ysK2jDnqqbKp60,Ricky Nelson,Rick Is 21,"Hello Mary Lou, Goodbye Heart - Remastered",56,138546,False,0.602,0.633,9,-9.756,1,0.0314,0.502,0.0,0.0614,0.931,98.995,4,rockabilly,1,5,0,High Energy Dance / Upbeat
68951,35wvL50xvKpCHEJPxLOLPI,Bad Bunny,X 100PRE,Si Estuviésemos Juntos,83,169247,True,0.672,0.594,1,-6.813,0,0.0789,0.0626,5.14e-05,0.152,0.158,171.854,4,latino,0,1,0,High Energy / Fast Tempo
17236,1OsOKKocRWMSWzC6fgdQFT,The 6ths,Wasps' Nests,Movies In My Head,23,258466,False,0.521,0.67,2,-10.742,1,0.0327,0.258,0.659,0.0744,0.872,148.417,4,club,1,0,0,High Energy / Instrumental
94713,5jl0UgNHaXiCR7ZpHfHNul,neon,idfc,idfc,43,282947,True,0.458,0.309,2,-13.958,0,0.0312,0.856,0.288,0.111,0.0987,94.978,4,sad,1,4,0,Low Energy / Acoustic / Instrumental
86251,0tkBOcK7oRVXQJY97zzSvr,Cage The Elephant,Melophobia,Telescope,65,228293,False,0.589,0.481,0,-4.801,1,0.0285,0.273,1.33e-05,0.0986,0.176,93.568,4,punk,1,3,0,Acoustic
24878,2FWGtZjzkBeclzYk7Z2rGj,Aril Brikha,Prisma,More Restrained,7,397874,False,0.795,0.567,8,-15.406,0,0.0478,0.255,0.937,0.0836,0.144,128.993,3,detroit-techno,1,0,0,High Energy / Instrumental
83156,2HO0uCyq8jOveEzvmo4JEu,Marshmello;Leah Culver,Fly,Fly,59,193777,False,0.63,0.9,4,-3.955,1,0.0387,0.000639,0.852,0.203,0.155,134.988,4,progressive-house,0,0,0,High Energy / Instrumental
96242,5Hmg9uA2YvrRSxH5WBD5WU,Vou pro Sereno,A Força do Nosso Som (Ao Vivo),Alguém Me Avisou / Saco Cheio / Bebeto Loteria - Ao Vivo,42,241085,False,0.528,0.896,5,-6.168,1,0.066,0.708,0.0,0.668,0.779,114.336,4,samba,0,5,0,High Energy Dance / Upbeat
56661,0HAqq2GcQKyi3s87GuN7jU,Clairo,Sling,Amoeba,74,228922,False,0.739,0.491,6,-11.515,1,0.027,0.791,0.0366,0.1,0.707,111.008,4,indie-pop,1,3,0,Acoustic
14950,5EYSpobhxemmxtmYpDEg33,The Kiboomers,The Floor is Lava Song for Kids,The Floor is Lava Song for Kids,54,210187,False,0.759,0.796,4,-5.613,1,0.178,0.135,0.000469,0.428,0.445,127.981,4,children,0,2,0,High Energy Dance / Upbeat
