track_id,artists,album_name,track_name,track_genre,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,kmeans_cluster,hier_cluster,gmm_cluster,dbscan_cluster
4JyPpDem70RM8cGsRn0UqB,George Skaroulis,Passions,Don't Forget Me,new-age,21,0.353,0.0923,-18.85,0.0688,0.993,0.935,0.14,0.0759,72.789,1,1,0,0
4a5Dibxjp4I8e4DWHg6apf,Lynyrd Skynyrd,Country Road Songs,Simple Life,hard-rock,0,0.549,0.891,-4.044,0.0351,0.0141,0.00323,0.0661,0.508,111.996,0,0,0,0
1i2BXjDo7mwwBSMzDkzakq,Guilherme & Santiago,Acústico 20 anos,Só Falta Você,sertanejo,53,0.56,0.787,-4.523,0.0303,0.263,3.9e-05,0.893,0.356,96.066,0,0,1,0
5O0ZyJ6419qNyvDUibYzjk,Insult,Emobashing Fastcore Pimps,Modern Fascist Rednecks,grindcore,16,0.376,0.997,-6.295,0.317,0.013,0.128,0.144,0.0385,132.525,0,0,1,0
0Oq4ujF3prh43WEVwqWA7X,Mouse On Mars;Tortoise,21 Again Collaborations (Part 1),Shoe Fly,idm,16,0.645,0.776,-7.026,0.0342,0.0865,0.85,0.0724,0.414,140.0,0,0,0,0
0S79nxCc3Ctvs4Rnz4Ohu7,Vance Joy,Tek It - New Noise,Clarity,folk,0,0.552,0.873,-6.065,0.0464,0.00137,0.000273,0.0966,0.62,125.059,0,0,0,0
0ZnlE3PfamXPMCsT5wr3sK,Ashu Shukla,Milon Chala,Milon Chala,songwriter,50,0.877,0.396,-9.015,0.0559,0.331,0.0,0.0871,0.518,111.057,0,0,0,0
103zAVXgsG5CEud5N000nM,Akcent;Lidia Buble & Ddy,Kamelia (Remixes),Kamelia,disco,38,0.65,0.714,-6.063,0.0519,0.00459,0.0,0.241,0.489,97.001,0,0,0,0
3XjN0mvFkQp1FMVM9Ro5hm,Daddy Yankee,LEGENDADDY,RUMBATÓN,reggaeton,79,0.685,0.909,-4.034,0.0396,0.0471,0.0,0.35,0.922,95.004,0,0,0,0
2BRcPW3G9mgY0a5MUjlsJ0,Daddyphatsnaps,The GOAT (Whitebeard),The GOAT (Whitebeard),anime,51,0.706,0.614,-10.284,0.299,0.294,0.0,0.16,0.558,82.84,0,0,1,0
4kcnySwaXAKatz4c5U8MSI,Noah Reid,"Simply the Best (From ""Schitt's Creek"")","Simply the Best (From ""Schitt's Creek"")",songwriter,53,0.441,0.138,-12.136,0.0352,0.93,0.00023,0.105,0.119,85.492,1,1,0,0
3BzrV9GCvaCr4m7N2FvNvK,"LANDMVRKS;Chunk! No, Captain Chunk!",Lost in the Waves (The Complete Edition),Suffocate,metalcore,55,0.246,0.81,-5.091,0.0664,0.00744,2.02e-06,0.0963,0.194,142.909,0,0,0,0
2vHWPXnIuNS1uc7Zq3LRV4,Glee Cast,"Glee: The Music, The Complete Season Four",Don't Speak (Glee Cast Version),club,45,0.505,0.852,-5.122,0.0415,0.0048,0.0,0.115,0.464,77.062,0,0,0,0
3sZcGCUXvr45syuNyTUC1Z,Castello Branco,Serviço,Crer-Sendo,folk,42,0.593,0.575,-7.893,0.0441,0.161,0.0,0.112,0.416,84.272,0,0,0,0
6BW2J9jf7C4J4Dn5BBn2pM,Sanah Moidutty,Sreeragamo (Rendition),Sreeragamo - Rendition,indian,44,0.715,0.44,-8.986,0.0429,0.83,0.0213,0.0868,0.215,95.879,1,1,0,0
7qXftOJ8aDwpoV9OBXJj1a,Planetshakers,Legado,Incontenible,world-music,23,0.558,0.834,-5.552,0.045,0.0357,1.29e-05,0.194,0.483,127.931,0,0,0,0
1209dPI2ZUauxaSePJtJ2n,Blue Highway,Gloryland - 30 Bluegrass Gospel Classics,Some Day,bluegrass,21,0.68,0.152,-10.945,0.19,0.885,0.0,0.176,0.529,138.624,1,1,1,0
3uv5o7hM6piPkA20ZhWQQ2,BK;JXNV$;Mayra Andrade,Cidade do Pecado,Paraíso Que Me Cerca,brazil,46,0.816,0.676,-5.682,0.0708,0.701,0.0139,0.201,0.0845,118.047,0,0,0,0
3hW6C2zvNurb9gIR3tckrV,K. G. Markose,Marian,Jeevanekidum,malay,19,0.675,0.624,-9.285,0.0544,0.266,0.0,0.0458,0.725,104.047,0,0,0,0
19N5RAWquXjOF7B6hmigRU,Hans Zimmer;Gavin Greenaway;The Lyndhurst Orchestra;Lisa Gerrard,Hans Zimmer: Epic Scores,"The Might Of Rome - From ""Gladiator"" Soundtrack",german,15,0.156,0.332,-16.687,0.0349,0.117,0.894,0.111,0.0355,74.592,1,0,0,0
6zMPcgwV7bp0xgRQctwDku,Drowning Pool,Halloween Metal Nights,Mute,industrial,1,0.567,0.815,-4.668,0.0286,0.000277,0.104,0.0867,0.378,97.937,0,0,0,0
4UmY9dgZGyd2WLktuIUdJb,Josh Williams;Don Rigsby;Kristin Scott Benson}Ron Stewart;Missy Raines;Randy Kohrs,Lonesome Highway,Mordecai,bluegrass,22,0.673,0.671,-7.802,0.0297,0.286,1.62e-06,0.103,0.921,105.389,0,0,0,0
6aevJzeG4BrLYngCO2r6q5,Oliver Wallace,Alice In Wonderland (Original Motion Picture Soundtrack),A Little Girl / Let The Game Begin / I Warn You Child,disney,22,0.386,0.0765,-16.383,0.0757,0.947,0.0724,0.209,0.174,125.222,1,1,0,0
4RzaXbufKNBwaFuzJhGur5,Armaan Malik,Hate Story 3,Wajah Tum Ho,pop-film,58,0.6,0.684,-6.179,0.0257,0.342,1.53e-05,0.115,0.241,103.951,0,0,0,0
4MKPIDKRKWFaHDoeQoPMPy,Justnormal,Just a Lullaby,Fingers Touched,study,10,0.594,0.517,-8.056,0.0346,0.75,0.737,0.147,0.179,79.998,1,0,0,0
7uupMVckq9ta7ei9ghX8q0,Karen Mok,這世界那麼多人 (電影《我要我們在一起》主題曲),這世界那麼多人 - 電影《我要我們在一起》主題曲,mandopop,57,0.526,0.184,-12.648,0.0359,0.95,0.0,0.0778,0.237,143.567,1,1,0,0
0GqGrPWhmiRX9BU93AYFOW,Pink Floyd,A Foot in the Door: The Best of Pink Floyd,Wish You Were Here,psych-rock,58,0.497,0.278,-15.557,0.0513,0.731,0.000508,0.284,0.293,120.931,1,1,0,0
3rG8PQovPNLpMo5aVDiup3,Arvid Lundquist,Sura miner,Sura miner,goth,22,0.501,0.615,-5.292,0.146,0.426,0.0,0.353,0.579,149.505,0,0,1,0
7Hr1Ignop7cymbE3FbOtXa,Avenged Sevenfold,Nightmare,So Far Away,metal,66,0.286,0.703,-4.491,0.0348,0.00847,7.39e-05,0.142,0.259,151.297,0,0,0,0
5gJKsGij5oGt5H5RSFYXPa,The Champs,Greatest Hits / Tequila,Tequila,rockabilly,60,0.671,0.742,-9.912,0.0441,0.121,0.679,0.0601,0.897,89.748,0,0,0,0
6f5QtSk4rb8HUO5vw4sWDe,Tarja,What Lies Beneath,Rivers of Lust,goth,20,0.29,0.427,-6.847,0.0315,0.37,2.68e-06,0.323,0.0539,81.832,1,0,0,0
2aaClnypAakdAmLw74JXxB,Sepultura,Metal,Arise,r-n-b,0,0.371,0.961,-6.765,0.0931,1.52e-05,0.0548,0.0916,0.159,115.336,0,0,1,0
0I3wA6Iy9HF8uW38es7Tb1,Daddy Yankee;Bad Bunny,Fiesta portatil,X ÚLTIMA VEZ,hip-hop,2,0.812,0.855,-3.725,0.0554,0.0789,0.000167,0.108,0.573,90.04,0,0,0,0
6W21LNLz9Sw7sUSNWMSHRu,Korn,Follow The Leader,Freak On a Leash,metal,76,0.353,0.898,-5.877,0.052,2.23e-05,0.105,0.39,0.525,103.293,0,0,1,0
5kTVj5JdP4MUT5yM3ggjjk,Mike Birbiglia,Two Drink Mike,"Whatever You Are, Be a Good One (Album Version)",comedy,22,0.589,0.478,-13.632,0.933,0.799,0.0,0.673,0.495,108.726,0,0,1,1
6HIVJXpdvp1C1ubfnkFnz8,Kool & The Gang,Collected,Celebration - Single Version,disco,66,0.824,0.837,-7.124,0.054,0.0216,0.00944,0.123,0.947,121.143,0,0,0,0
0G51Gckb1jFoH0ZFaN49xN,Poshlaya Molly,ОЧЕНЬ СТРАШНАЯ МОЛЛИ 3 (Часть 1),ПОРНХАБ КРИСМАС КЛАБ,electronic,55,0.72,0.677,-7.595,0.0917,0.0093,0.003,0.0566,0.229,110.026,0,0,1,0
5kF56H03uu8j24OFv4tsX6,Diana Krall;Clayton-Hamilton Jazz Orchestra,Best Christmas Playlist Ever 2022,Let It Snow,j-pop,0,0.513,0.486,-6.8,0.0784,0.345,0.0,0.0855,0.562,148.372,0,0,0,0
0Sw7dhcGlUvIl2NkNejvmZ,Jubin Nautiyal;Rashmi Virag;Jeet Gannguli,Sanak (Original Motion Picture Soundtrack),Suna Hai,k-pop,60,0.462,0.472,-6.913,0.0281,0.726,0.000107,0.136,0.238,116.777,1,0,0,0
34jjgw4TekQ5dg3g5W4mIC,Mark Farina,Back to the House,Bringin' It Back - GLA Mix,chicago-house,6,0.861,0.502,-9.792,0.0496,0.0161,0.176,0.041,0.748,125.992,0,0,0,0
4fkqyLMUKC77EvOSGUWUhr,James Hype;Miggy Dela Rosa,Mega Hits Autumn/Fall 2022,Ferrari,deep-house,1,0.847,0.69,-7.877,0.0493,0.0127,6e-05,0.0526,0.692,125.004,0,0,0,0
0S7KQjD6gm3cdObotzSTO2,Seiko Matsuda,ユートピア,メディテーション,techno,27,0.601,0.45,-9.663,0.0304,0.542,0.000653,0.293,0.442,133.186,0,0,0,0
2U3O6FoCkZtY1cbOZEuRP3,Art Popular,Eu Sou O Samba - Art Popular,Quando Voce Me Beija,samba,44,0.689,0.72,-8.457,0.0339,0.686,3.84e-06,0.133,0.876,134.068,0,0,0,0
1FUyPiN2gSCXDNVuD5MgvE,Vintersorg,Cosmic Genesis,The Enigmatic Spirit,black-metal,20,0.579,0.534,-8.287,0.0406,0.226,0.0,0.1,0.145,120.01,0,0,0,0
0nLiqZ6A27jJri2VCalIUs,Metallica,Metallica,Nothing Else Matters,metal,80,0.553,0.362,-11.218,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,0,0,0,0
0eNVcVJt6lcmMWnqj5neGF,Rodriguinho;Gaab;Mr. Dan;Mc Livinho,Legado: O Show (Ao Vivo),Pressentimento Bom / Fatalmente - Ao Vivo,pagode,45,0.329,0.842,-4.935,0.0705,0.717,0.0,0.426,0.58,150.01,0,0,1,0
4989oYzF1MRcOdGpfsBmCy,6091,Thillana,Thillana,electronic,29,0.746,0.768,-9.463,0.17,0.0548,0.0643,0.292,0.52,157.045,0,0,1,0
4BRlQ27PLKJtgnWGFISxOM,Bishop Briggs,Helloween Party,Dead Man's Arms,alt-rock,1,0.535,0.508,-5.996,0.0318,0.233,0.0,0.0993,0.236,134.577,0,0,0,0
6onqaGWMLgfvupMO76XHP3,Blondie,Halloween Party 2022,Heart Of Glass - Special Mix,power-pop,0,0.659,0.78,-8.425,0.031,0.0144,0.0351,0.181,0.807,114.422,0,0,0,0
1yA8lhzxv2p8UNygfiD8JJ,Alison Krauss & Union Station,Live,"A Tribute To Peador O'Donnell / Monkey Let The Hogs Out - Live From The Louisville Palace, Kentucky / 2002",bluegrass,22,0.379,0.483,-16.129,0.0493,0.307,0.0557,0.988,0.498,76.271,1,0,1,0
2keD5MiS8qMZCBZG1sCFXJ,Alfredo De Angelis;Floreal Ruiz,Zorro Gris,Dejame Así,tango,16,0.623,0.271,-6.979,0.043,0.895,1.59e-05,0.0944,0.557,120.308,1,1,0,0
3dqBwWbhuiMDRUxjcPYmO8,Kellen Byanca,Lindo Testemunho,Lindo Testemunho,gospel,41,0.683,0.598,-3.472,0.0313,0.76,0.0,0.111,0.441,131.87,0,0,0,0
1OedOJOLyJ26GbGmzuU01z,Overseer,Blade:Trinity,Skylight,breakbeat,32,0.623,0.752,-9.565,0.0467,0.00179,0.783,0.119,0.169,110.007,0,0,0,0
4EAJpL69BNHitVKbebzScl,Silvia Infantas Y Los Condores,Chile Tipico Vol.4 Rio Rio,Los Lagos De Chile,folk,42,0.733,0.612,-8.517,0.0487,0.693,0.0,0.435,0.801,117.132,0,0,1,0
4aTrZNV8WRiOUfWZrsoXvg,Frankie and the Witch Fingers,ZAM,Realization,garage,25,0.27,0.799,-5.395,0.0449,0.00088,0.0818,0.143,0.458,158.122,0,0,0,0
08aW4YbaRmy7yYTK0fdjEC,Solomon Burke,Christmas Music - Holiday Hits,Presents for Christmas,funk,0,0.594,0.815,-9.223,0.216,0.668,0.0,0.324,0.54,114.316,0,0,1,0
3c4QG7Sq83vOqv47AeVbYF,Meccano Twins;Sedutchion,Power of Silence,Power of Silence,happy,19,0.41,0.969,-1.319,0.146,0.00795,0.862,0.324,0.0901,170.011,0,0,1,0
507bYMYfbm6sUS9iEAaeSd,Seether;Amy Lee,Disclaimer II,Broken,grunge,70,0.448,0.61,-2.695,0.0342,0.0102,0.000491,0.135,0.214,123.762,0,0,0,0
27YP211Rr8RezhiFVDLFI8,Martin Garrix;Pierce Fulton;Mike Shinoda,BYLAW EP,Waiting For Tomorrow (feat. Mike Shinoda),progressive-house,48,0.507,0.887,-4.084,0.141,0.00731,0.0,0.562,0.336,128.015,0,0,1,0
3L7RtEcu1Hw3OXrpnthngx,The Human League,Dare!,Don't You Want Me,synth-pop,76,0.731,0.738,-8.125,0.0377,0.184,0.0,0.214,0.958,117.656,0,0,0,0
0Ssu7J0wxOxbNyQn4LTnQe,Almafuerte,Trillando la Fina,Si me ves volver,heavy-metal,36,0.559,0.575,-5.225,0.0248,0.231,2.21e-06,0.122,0.38,140.064,0,0,0,0
7o2AeQZzfCERsRmOM86EcB,Aphex Twin,Selected Ambient Works 85-92,Xtal,ambient,60,0.51,0.505,-13.053,0.0344,0.342,0.96,0.117,0.318,114.532,1,0,0,0
0D0WUOFwmD2mfwWTNtfMNk,Rain Sounds XLE Library,Pouring Rain,Rain Sound: Outdoors,sleep,32,0.323,1.0,-23.759,0.0358,0.985,0.822,0.974,1e-05,114.101,1,1,1,-1
5d87z0ELbXggDiwtG6Ypbz,Eric Reprid,Cold World,Nobody Knows,sad,54,0.641,0.357,-8.884,0.0375,0.88,0.0,0.109,0.2,113.838,1,1,0,0
0bYsT1b741xstgFwe4WoKp,Wisin & Yandel,Noche de Halloween Latino,Hipnotízame,reggaeton,8,0.775,0.828,-3.972,0.139,0.289,0.0,0.434,0.571,79.992,0,0,1,0
3fs82T0O6mdVcSHhoNlAES,Dean Martin,Christmas Dinner 2022,"Let It Snow, Let It Snow, Let It Snow - Remastered",jazz,0,0.446,0.214,-15.215,0.0326,0.885,1.46e-06,0.052,0.741,133.436,1,1,0,0
0QrXhLrZEQ7TT5uhlPq2nV,Jhayco,Feliz Cumpleaños con Perreo,Sensual Bebé,reggaeton,1,0.776,0.629,-6.09,0.0505,0.0268,0.0,0.114,0.104,97.066,0,0,0,0
5ylczvXq66th3ra7um4imD,Booka Shade,Little Treasure (Contour 3),Little Treasure (Contour 3),minimal-techno,45,0.719,0.85,-9.968,0.0489,0.0425,0.842,0.0541,0.293,124.999,0,0,0,0
22If8nq6QHdvcT2meERlcl,Boris Brejcha,Twisted Reality (Edit),Twisted Reality - Edit,minimal-techno,52,0.686,0.662,-12.405,0.0438,0.00281,0.886,0.122,0.283,125.004,0,0,0,0
35ZmCVnfYRdK1iLGCxNhMa,Static-X,Shadow Zone,The Only,industrial,64,0.428,0.979,-2.929,0.225,7.04e-05,0.0,0.129,0.292,104.84,0,0,1,0
60my4m9PH1RTxZL6UhfCsZ,Júnior e Cézar,Das Duas Uma (Ao Vivo),Das Duas Uma - Ao Vivo,sertanejo,48,0.593,0.833,-4.806,0.109,0.136,0.0,0.726,0.606,157.859,0,0,1,0
6JjWBvHpTLT9ngwr75i5pt,Golden Features;Rromarin;Solomun,Touch (Solomun Remix),Touch - Solomun Remix,industrial,41,0.669,0.769,-5.067,0.0422,0.0344,0.00506,0.18,0.37,128.002,0,0,0,0
5jl0UgNHaXiCR7ZpHfHNul,neon,idfc,idfc,chill,43,0.458,0.309,-13.958,0.0312,0.856,0.288,0.111,0.0987,94.978,1,1,0,0
18T2cbYvvq5pNPRgzpO0eN,Gian & Giovani,Gian e Giovani Cantam João Mineiro e Marciano (Ao Vivo),Caminhão É Assim - Ao Vivo,sertanejo,49,0.649,0.647,-6.222,0.036,0.601,0.0,0.713,0.668,106.024,0,0,1,0
0fmwyv8VP8Jh71e87oCHv1,As I Lay Dying,Shadows Are Security,Through Struggle,metalcore,54,0.195,0.976,-4.381,0.0808,6.86e-05,0.000912,0.263,0.531,180.372,0,0,1,0
1E6l6wLjVXURKH2If5BG2M,Contra;İtaat,Hitz En Şitz,Flowlarım Çok Zengin,turkish,37,0.758,0.658,-5.608,0.279,0.106,0.0,0.104,0.371,84.974,0,0,1,0
7GVEjM8u2tyrtczh9Z1L0N,Avicii,Summer Music Festival Hits,Last Dance - Radio Edit,edm,0,0.52,0.823,-5.152,0.0363,0.000364,0.289,0.14,0.158,127.981,0,0,0,0
396FqjKmViUZ92Wmm4rx3i,aespa,Girls - The 2nd Mini Album,Illusion,k-pop,72,0.75,0.718,-2.817,0.0468,0.0814,1.75e-05,0.322,0.592,90.027,0,0,0,0
6SQDhaDMwLeRGHfyLb00d4,Midival Punditz;Karsh Kale;Raghu Dixit,Gully Boy,Train Song,indie,49,0.397,0.684,-10.014,0.0419,0.0486,0.0075,0.11,0.87,63.047,0,0,0,0
6B7ohoEc96VRnmgzopDPG0,Angelica Maria,15 Éxitos,Yo Que No Vivo Sin Ti,rock-n-roll,42,0.386,0.469,-5.938,0.0271,0.525,0.0,0.274,0.189,96.136,1,0,0,0
4IwVHiRNCOVFE3dqFxHHwm,Disfear,Live the Storm,Get it Off,grindcore,31,0.205,0.994,-2.299,0.148,1.33e-06,0.197,0.391,0.104,154.168,0,0,1,0
7LuwWSHa1OLcLlyfXEAPqL,MC Ryan SP;MC Hariel,Hat-Trick do Tubarão,O Dia Chegou,funk,43,0.829,0.587,-6.267,0.114,0.383,0.0,0.691,0.797,130.039,0,0,1,0
4SH7CUxlrgvN9vf3oWa05d,Mees Salomé;Celine Cairo;Joris Voorn,Fool's Paradise (Joris Voorn Remix),Fool's Paradise - Joris Voorn Remix,techno,45,0.71,0.677,-6.942,0.0582,0.000177,0.768,0.0757,0.204,123.99,0,0,0,0
0pirokrbgCxZ0nvZsl5qEU,CID;WILL K,OoooH,OoooH,deep-house,55,0.689,0.972,-3.567,0.0467,0.0423,0.251,0.0673,0.608,126.001,0,0,0,0
27E4psA6L8EPkArzqOwT0j,Billy Bueffer,Stoner Thoughts,Stoner Thoughts,sad,56,0.789,0.527,-5.72,0.0972,0.123,0.0,0.0445,0.689,81.508,0,0,1,0
2LkchfaYkfpPpkehlAzryf,Totally Nothin;Vercetti CG,"Mami, podívej","Mami, podívej",emo,38,0.64,0.448,-13.379,0.0758,0.0911,0.0,0.0834,0.0737,135.012,0,0,0,0
3wuR0YSNdT9rgWfFi1lctv,HRVY,Million Ways,Million Ways,house,61,0.645,0.803,-4.819,0.034,0.0312,0.0,0.13,0.471,106.03,0,0,0,0
26aOnndLckt8uAsk6odL5n,Shreya Ghoshal;Palakad Sreeram;Mahesh Vinayakram,Ponniyin Selvan Part-1 (Original Motion Picture Soundtrack),Ratchasa Maamaney,pop,71,0.546,0.786,-9.486,0.212,0.349,1.35e-06,0.109,0.434,99.798,0,0,1,0
6qMho3UWjzQue4BOWgOcpS,Flower,SAKURA リグレット,be with you,j-idol,20,0.658,0.823,-3.537,0.0296,0.0156,0.0,0.145,0.585,122.998,0,0,0,0
4H2BScfStfDuTV32SmVIxX,Rose Liu,我不要再比了,飄洋過海來看你,mandopop,57,0.565,0.382,-9.711,0.0309,0.559,0.0,0.288,0.26,115.828,1,0,0,0
4Ohepr2J1G5LJ8I6fvDq1x,Julie Andrews;Bill Lee,The Sound Of Music (Original Soundtrack Recording),Something Good,show-tunes,45,0.252,0.047,-24.887,0.04,0.953,0.00194,0.116,0.199,77.656,1,1,0,0
1EXeXN2Bd5R4IRRHQyGr7A,Winds of Plague,The Great Stone War,Forged In Fire,death-metal,21,0.415,0.997,-2.615,0.151,5.13e-05,0.000697,0.363,0.142,149.967,0,0,1,0
0VrG6tUnXgqXLYEuUDXg5P,Whiney;Slay,Hospital Mixtape: Lens (DJ Mix),Back In Action (Mixed),drum-and-bass,16,0.579,0.737,-4.254,0.041,0.00243,0.00379,0.491,0.0756,87.508,0,0,1,0
1M8LMTTEajUuw7AN0g4f4i,Megadeth,Halloween Metal Nights,Holy Wars...The Punishment Due - Remastered,rock,2,0.327,0.985,-3.941,0.151,0.00177,0.108,0.351,0.218,125.232,0,0,1,0
4HrUDgx9kHWuIeNCwbPxey,Sarah Meow;Shiloh,Safe.,I'll Keep You Safe,chill,58,0.758,0.206,-16.333,0.112,0.922,0.00518,0.177,0.389,115.008,1,1,1,0
0az7gdZQPf1H09WaCjBHKi,Los Pasteles Verdes,Historia: Discografía Completa,Recuerdos de una Noche,rock-n-roll,38,0.597,0.552,-9.026,0.0272,0.0189,0.498,0.101,0.546,81.712,0,0,0,0
4p25wyCj4N2t4zNAC5UPrI,Hawthorne Heights,Halloween Party 2022,Corps Of Corpses,hardcore,0,0.399,0.913,-4.765,0.227,0.00762,0.0,0.0491,0.225,146.959,0,0,1,0
4KXDsTlpdUe78WsdNfnRDY,Maunalua,He Inoa,He Is The Only Reason,guitar,22,0.509,0.267,-12.508,0.0256,0.742,0.0,0.114,0.242,81.958,1,1,0,0
2cmsaUjrNkWBvyIeDtlgO7,Daniela Darcourt;Rey Ruiz,Empezando Otra Vez,Oportunidad Perdida,salsa,31,0.721,0.823,-5.456,0.0406,0.132,0.0,0.116,0.664,97.524,0,0,0,0
1rDQJd8kzwBRXeoTtojkQn,Ritviz;Nucleya,Baaraat,Roz,indian,59,0.833,0.639,-6.964,0.0676,0.152,0.0,0.101,0.448,102.989,0,0,0,0
1q8PAOcnI1tciyj3BVpVhw,6ix9ine;Lil Baby,DUMMY BOY,TIC TOC,emo,55,0.82,0.691,-6.646,0.0723,0.0113,0.0,0.344,0.683,142.028,0,0,1,0
0Qs8vlwMO7M22jOpwWWVEs,Kuana Torres Kahele,"Music for the Hawaiian Islands, Vol. 3 (Pi'ilani, Maui)",Lei O Pi'ilani,guitar,21,0.491,0.297,-8.618,0.0279,0.707,0.000157,0.103,0.24,75.477,1,0,0,0
6cCHHwJAI4TEF1eukFeR97,G.E.M.,摩天動物園,透明,mandopop,52,0.696,0.522,-9.945,0.0443,0.331,0.0,0.101,0.363,138.062,0,0,0,0
59aPEtpnCoWhUWiMd238zv,Mushroomhead,Mushroomhead,Ego Tripp,groove,25,0.389,0.927,-8.973,0.252,0.0207,0.00307,0.943,0.221,113.399,0,0,1,-1
4KROoGIaPaR1pBHPnR3bwC,Nick Drake,Pink Moon,Pink Moon,singer-songwriter,69,0.642,0.427,-8.471,0.0402,0.871,0.0904,0.124,0.404,82.344,1,1,0,0
0J1B4kGs4YxyWvBtqra5dP,Alle Farben;PollyAnna,Brandneu Dance,Let It Rain Down,deep-house,2,0.739,0.853,-4.184,0.0629,0.0306,0.0,0.102,0.344,124.921,0,0,0,0
5XXVagaaaeWjbjdwggIYu9,Norah Jones,Holidays Are Coming,Blue Christmas,jazz,0,0.536,0.163,-10.566,0.0349,0.695,0.000239,0.126,0.233,66.72,1,1,0,0
0IaCGBaevs1R7EMagCf8d5,Joan Sebastian,Norteño,Ojitos De Golondrina,r-n-b,42,0.764,0.768,-8.769,0.0374,0.12,6.15e-05,0.0688,0.853,114.898,0,0,0,0
6rrKbzJGGDlSZgLphopS49,The Score,ATLAS,Unstoppable,alternative,73,0.485,0.843,-3.993,0.0467,0.00129,1.01e-05,0.14,0.602,78.001,0,0,0,0
1QR7PxLb2z2ifOOqvWoPBZ,Chronic Law,Ptsd,Ptsd,j-dance,24,0.692,0.651,-5.524,0.207,0.779,0.0,0.113,0.368,96.136,0,1,1,0
7jok5zvxnrQuK2N7psZHyN,Morbid Angel,Altars of Madness,Chapel of Ghouls,black-metal,40,0.177,0.965,-7.14,0.0809,3.29e-06,0.548,0.11,0.203,96.069,0,0,1,0
58MTuKvPsMfJ3jjGUe2YnZ,Friction;Turno,Disconnected - EP,The Future,drum-and-bass,16,0.404,0.952,-3.251,0.0446,0.00559,0.882,0.137,0.0381,173.991,0,0,0,0
03VWtUpMJPyYrpqP7zxsko,Matthias Reim,MR20,Stärker,party,31,0.543,0.645,-6.026,0.0289,0.0665,0.0,0.23,0.249,129.946,0,0,0,0
5zdh8CNghws6IsVPVjQbdv,Kevin Saunderson,History Elevate Remixed,Bounce Your Body to the Box - Miek Shannon's Flashback Mix,detroit-techno,5,0.838,0.894,-9.889,0.0917,8.39e-05,0.879,0.674,0.72,126.037,0,0,1,0
2Z3mCkdgvmcOeyj2rwVEB2,Camille Saint-Saëns;Pascal Rogé;Cristina Ortiz;London Sinfonietta;Charles Dutoit,Clásica para los niños de hoy,"Le Carnaval des Animaux, R.125: 3. Hémiones (Animaux véloces)",classical,0,0.321,0.26,-22.783,0.0422,0.977,0.938,0.148,0.275,88.565,1,1,0,0
7z2M7DsEjZjwXBkWG3zd21,Stefanie Sun,逆光,我懷念的,mandopop,58,0.434,0.391,-8.016,0.0341,0.755,0.0,0.109,0.283,139.972,1,0,0,0
550FeVqX2mcfBgriJPJRzz,The Supremes,Best Christmas Songs 2022,My Favorite Things - Stereo,disco,0,0.236,0.555,-7.383,0.031,0.0392,0.0,0.213,0.325,80.718,0,0,0,0
23MAPI806qjM6lAXFa5dcK,Oficina G3,Depois da Guerra,De Joelhos,gospel,38,0.522,0.873,-4.411,0.061,0.00107,4.51e-05,0.147,0.423,95.025,0,0,0,0
2z2JKNU24UEngb4joR9p8f,KT Tunstall,Slow Christmas Songs 2022,Lonely This Christmas,singer-songwriter,0,0.409,0.153,-10.74,0.0306,0.939,2.56e-05,0.108,0.18,85.262,1,1,0,0
4OqEhg8rro0TgLzeyyNFWJ,Sarah Brightman,Diva: The Singles Collection,Scarborough Fair,opera,38,0.433,0.389,-10.086,0.0301,0.789,0.00821,0.0901,0.157,119.957,1,0,0,0
5RKNHGP5Nv526dJ5LmgcjX,Sepultura,Arise,Orgasmatron,death-metal,55,0.495,0.98,-5.467,0.091,0.000177,0.000451,0.227,0.326,138.217,0,0,1,0
2h3NyiQQbUHavbvtrkeevt,Lasse Stefanz,Road Trip,Hanna kommer hem,ska,35,0.691,0.782,-5.665,0.0246,0.0323,0.00102,0.108,0.859,123.986,0,0,0,0
6CU8rqdAc2IzNNTgWy3vgk,Kathleen Madigan,Madigan Again,Gym,comedy,22,0.514,0.922,-5.097,0.955,0.823,0.0,0.777,0.327,74.065,0,0,1,1
3upy9qZlOMB9jGqLkhtWCf,The Coffinshakers,The Coffinshakers,Curse of the Mummy's Tomb,goth,25,0.487,0.935,-4.819,0.353,0.0177,0.0,0.22,0.565,144.632,0,0,1,0
5FVd6KXrgO9B3JPmC8OPst,Arctic Monkeys,AM,Do I Wanna Know?,rock,88,0.548,0.532,-7.596,0.0323,0.186,0.000263,0.217,0.405,85.03,0,0,0,0
1sQzql0UMBfpFWGENPFTTN,Thetahealing,This is Thetahealing,Understanding the Human Mind,world-music,21,0.0903,0.00895,-31.771,0.0394,0.951,0.977,0.0942,0.0348,79.452,1,1,0,0
7mCr6Rn5jx04Fisvts97Z3,LaLa Hsu,真的傻 (電影《一吻定情》追愛版主題曲),真的傻 (電影《一吻定情》追愛版主題曲),mandopop,59,0.522,0.383,-10.962,0.0285,0.714,1.67e-05,0.106,0.332,150.018,1,1,0,0
2TJyrrGYcxSDod3MGKcwJj,Roo Panes,Little Giant,Little Giant,british,53,0.323,0.276,-12.211,0.036,0.694,0.00119,0.106,0.101,167.356,1,1,0,0
